sid;transport_mode;Y_pred
1159695;4;0
1163891;6;0
1168805;5;0
1147229;4;0
1195348;1;0
1169450;4;0
1169450;3;0
1169450;2;1
1196371;4;0
1196371;3;0
1155825;9;0
1167399;9;0
1177960;10;0
1166513;11;0
1181176;3;0
1195410;3;0
1151279;3;0
1151282;7;0
1180656;6;0
1186880;2;1
1169238;1;0
1167868;4;0
1179172;6;0
1180287;9;0
1180287;3;0
1146817;3;0
1153151;9;0
1191172;2;1
1154264;2;1
1179678;9;0
1177803;10;0
1184757;4;0
1167291;7;0
1176128;4;0
1176128;3;0
1187738;10;0
1187740;7;0
1149206;7;0
1170041;1;0
1170041;6;0
1170146;3;0
1158774;2;1
1166512;4;0
1161269;6;0
1164201;3;0
1161817;4;0
1166512;6;0
1165217;1;0
1165571;9;0
1189031;7;0
1162350;7;1
1163826;7;1
1168457;9;0
1168457;1;0
1168457;7;0
1148442;2;1
1188628;7;0
1185252;2;1
1185252;7;0
1188628;2;0
1165761;9;0
1150255;10;0
1150255;7;0
1173344;2;0
1193495;7;0
1179486;1;0
1188868;5;1
1155313;10;0
1162986;6;0
1162986;4;0
1165254;9;0
1165254;2;1
1165251;6;0
1159387;6;0
1165254;1;0
1162237;5;0
1162237;2;1
1165570;4;0
1165570;6;0
1159081;4;0
1174283;1;0
1174283;4;0
1175832;3;0
1148821;2;1
1183735;3;0
1161659;1;0
1181161;4;0
1181161;7;0
1156901;10;0
1167429;7;0
1187126;9;0
1162042;2;1
1182202;4;0
1182202;1;0
1173908;2;1
1185644;4;0
1157212;3;0
1194406;6;0
1187436;2;0
1180398;5;1
1167933;10;0
1192966;7;0
1192868;3;0
1164122;4;0
1176376;10;0
1193387;10;0
1190677;1;0
1170318;7;0
1170318;2;1
1158967;3;0
1169538;5;0
1158371;3;0
1158371;9;0
1160547;6;0
1162336;7;0
1168392;6;0
1168392;2;0
1180105;9;0
1180105;1;0
1178686;5;1
1150048;4;0
1150048;6;0
1150048;3;0
1187615;4;0
1183769;4;0
1190277;4;0
1192328;3;0
1172821;1;0
1172821;4;0
1194135;9;0
1194136;2;1
1194138;9;0
1160981;3;0
1157192;4;0
1162128;10;0
1170752;2;1
1154674;3;0
1154674;1;0
1158035;3;0
1181847;10;0
1158858;3;0
1153494;9;0
1153494;2;1
1160872;3;0
1163489;4;0
1163489;3;0
1176000;7;0
1176000;9;0
1184428;1;0
1184428;1;0
1146498;5;1
1160797;6;0
1161268;2;1
1161268;3;0
1158286;5;1
1188269;10;0
1154279;2;1
1156845;3;0
1191182;7;0
1148910;10;0
1166371;1;0
1165613;7;0
1172489;4;0
1168404;2;1
1155149;5;0
1155149;4;0
1152269;1;0
1152271;2;1
1151834;6;0
1164269;3;0
1165127;4;0
1165236;5;1
1167080;5;1
1167080;6;0
1171931;3;0
1172814;1;0
1172814;3;0
1180954;7;0
1180954;6;0
1190227;4;0
1164768;6;0
1174407;3;0
1192752;3;0
1191033;7;0
1191033;3;0
1158537;7;0
1158537;1;0
1158541;6;0
1158541;4;0
1158537;6;0
1173386;3;0
1189412;6;0
1189412;4;0
1189412;2;1
1186624;2;0
1177906;3;0
1173626;2;1
1154266;3;0
1164566;4;0
1167131;9;0
1167131;3;0
1158263;4;0
1162581;4;0
1195503;3;0
1195503;7;1
1174965;3;0
1169140;4;0
1169140;3;0
1158859;4;0
1158859;9;0
1156573;5;1
1164925;5;0
1163611;5;0
1161723;7;0
1172870;6;0
1156095;1;0
1156095;4;0
1172953;6;0
1172953;3;0
1189325;3;0
1180102;3;0
1180102;2;0
1154425;9;0
1156033;2;1
1156033;3;0
1151413;6;0
1191924;9;0
1193409;3;0
1176926;5;0
1161258;3;0
1191924;2;0
1154527;1;0
1151126;3;0
1153466;6;0
1157225;3;0
1173150;1;0
1173150;3;0
1181812;1;0
1186736;1;0
1186821;6;0
1186821;3;0
1190741;4;0
1195647;1;0
1195647;2;0
1159030;3;0
1153223;4;0
1157612;3;0
1185608;1;0
1157322;6;0
1157322;2;1
1168991;2;1
1174650;9;0
1183532;2;0
1183532;10;0
1180510;4;0
1149022;4;0
1190167;7;0
1165289;9;0
1191057;2;1
1191057;4;0
1193423;7;0
1156235;7;0
1165292;7;0
1186629;3;0
1148186;3;0
1179049;3;0
1152154;3;0
1152154;5;1
1168114;9;0
1168114;2;0
1149297;4;0
1151507;4;0
1169645;10;0
1172454;3;0
1159891;3;0
1159891;2;0
1187359;5;0
1161639;3;0
1171313;6;0
1168312;9;0
1188221;9;0
1188221;4;0
1173679;5;1
1183135;7;0
1183135;6;0
1183135;3;0
1161639;5;0
1152612;5;1
1160705;6;0
1161183;5;0
1163692;4;0
1178344;6;0
1161474;5;1
1161639;4;0
1175007;9;0
1146596;3;0
1146782;4;0
1165033;1;0
1154162;2;0
1190359;1;0
1181621;7;0
1163468;9;0
1157980;2;1
1172458;4;0
1188016;3;0
1188014;4;0
1190965;7;0
1174934;4;0
1174934;6;0
1181713;1;0
1181713;4;0
1153738;6;0
1191114;3;0
1189111;2;1
1177469;3;0
1176306;4;0
1194112;2;1
1190405;7;0
1182035;2;1
1182035;3;0
1165823;10;0
1165823;9;0
1181056;1;0
1155806;3;0
1157498;2;1
1149053;9;0
1149053;4;0
1149053;3;0
1196468;5;0
1154158;6;0
1161957;5;1
1188885;9;0
1179775;5;0
1162122;3;0
1167319;5;0
1167320;7;0
1167320;4;0
1178240;3;0
1160894;3;0
1179520;10;0
1181673;4;0
1181673;1;0
1153070;1;0
1153070;7;0
1190506;4;0
1190506;10;0
1185806;3;0
1184211;9;0
1157206;7;1
1181975;2;1
1156491;4;0
1181328;9;0
1196340;2;1
1175746;1;0
1181328;3;0
1160659;4;0
1147220;4;0
1193175;2;1
1195016;1;0
1183481;9;0
1183481;3;0
1181787;6;0
1177862;3;0
1156336;5;1
1160276;1;0
1146827;2;1
1188056;4;0
1191726;5;0
1193191;3;0
1174232;1;0
1184214;1;0
1184216;3;0
1175630;1;0
1175630;3;0
1147224;1;0
1171382;9;0
1169194;3;0
1174101;10;0
1178182;4;0
1178180;2;0
1181061;4;0
1178179;3;0
1167051;1;0
1184215;1;0
1184215;3;0
1181244;6;0
1192812;4;0
1190035;5;0
1160383;2;1
1196772;1;0
1196772;4;0
3342645;3;0
3342639;3;0
3342645;1;0
3300099;1;0
3300546;6;0
3336678;2;0
3302601;3;0
3315301;3;0
3337406;6;0
3311547;5;0
3303469;7;1
3303469;4;0
3317940;10;0
3293471;4;0
3315794;3;0
3302502;6;0
3300436;5;0
3300436;1;0
3306702;1;0
3293601;11;0
3293601;3;0
3324692;4;0
3304571;2;0
3298493;1;0
3298493;5;1
3341467;5;1
3323791;6;0
3312085;4;0
3294853;9;0
3333157;3;0
3340602;3;0
3321639;7;0
3333131;10;0
3334715;4;0
3319413;1;0
3292210;9;0
3291007;1;0
3291007;10;0
3312518;10;0
3293595;7;0
3334638;4;0
3312921;4;0
3321656;3;0
3292866;3;0
3308700;7;0
3308700;2;1
3323899;6;0
3329163;4;0
3311771;4;0
3309795;10;0
3303994;4;0
3294462;4;0
3323478;5;0
3318130;6;0
3313762;6;0
3310889;5;0
3310889;4;0
3308295;2;1
3342093;6;0
3336616;9;0
3308295;4;0
3300487;2;1
3293539;2;1
3314467;5;0
3314467;6;0
3314467;3;0
3326553;9;1
3310789;9;0
3302103;1;0
3302103;4;0
3308701;1;0
3291372;4;0
3291459;5;0
3291459;1;0
3312716;3;0
3334507;3;0
3334507;2;1
3291922;7;0
3295999;1;0
3298065;3;0
3298065;1;0
3298065;11;0
3341852;2;0
3338112;4;0
3319113;2;0
3308131;11;0
3308131;3;0
3296772;2;1
3308146;4;0
3294546;4;0
3294546;3;0
3305700;3;0
3309790;1;0
3303828;5;1
3339928;5;0
3339928;4;0
3336011;1;0
3336110;3;0
3336110;1;0
3335293;4;0
3335293;3;0
3336377;7;0
3340806;3;0
3342844;2;0
3341135;5;1
3323834;1;0
3323834;6;0
3323285;3;0
3324133;4;0
3324133;3;0
3323347;4;0
3334270;5;1
3333340;6;0
3315171;7;0
3315171;6;0
3316547;6;0
3292209;1;0
3333830;3;0
3330614;6;0
3330614;2;1
3315670;1;0
3329408;9;1
3327445;4;0
3310513;1;0
3330703;3;0
3317057;9;0
3324015;3;0
3302571;3;0
3329997;1;0
3309136;4;0
3305166;3;0
3342366;3;0
3342366;1;0
3298831;3;0
3300816;3;0
3315762;3;0
3312324;9;1
3322010;2;1
3336623;4;0
3342855;7;1
3307937;6;0
3307937;7;0
3324435;10;0
3316826;9;1
3304369;2;0
3321315;6;0
3316391;5;0
3312089;11;0
3323987;6;0
3342921;6;0
3339651;5;1
3334549;6;0
3337703;1;0
3337703;3;0
3334549;3;0
3338335;2;0
3303223;3;0
3307596;6;0
3308680;1;0
3308680;5;1
3330510;4;0
3305430;4;0
3312507;1;0
3338498;7;0
3301039;9;1
3301039;6;0
3304185;4;0
3307505;3;0
3305915;2;0
3291647;3;0
3333905;3;0
3342566;4;0
3325538;7;0
3315034;4;0
3307993;3;0
3332839;4;0
3336957;9;0
3336957;3;0
3295669;3;0
3295712;5;1
3295713;5;1
3296829;5;1
3307604;3;0
3307609;5;1
3335966;3;0
3335457;4;0
3338808;1;0
3324312;5;1
3326433;5;0
3312251;6;0
3313938;5;1
3318548;4;0
3297554;4;0
3296659;4;0
3303709;6;0
3303183;2;0
3329406;2;1
3323882;3;0
3323706;7;0
3323706;9;1
3330353;4;0
3329344;4;0
3327270;7;0
3327271;9;1
3327604;4;0
3307197;9;1
3307197;6;0
3307197;4;0
3307202;4;0
3293385;2;1
3317780;4;0
3308681;7;0
3308681;2;1
3339549;1;0
3293053;3;0
3295574;5;0
3291300;5;0
3315001;4;0
3293886;7;0
3306688;3;0
3323442;3;0
3316852;7;0
3302603;5;0
3321316;3;0
3321316;5;1
3311893;5;1
3329782;1;0
3331639;1;0
3323643;3;0
3326327;1;0
3323562;1;0
3337217;5;1
3336425;6;0
3336425;5;0
3299288;6;0
3302385;5;1
3300421;4;0
3300421;3;0
3314980;6;0
3293705;5;0
3296606;3;0
3318097;4;0
3306260;4;0
3306260;9;1
3331214;9;1
3322006;10;0
3319404;4;0
3296348;4;0
3329634;9;1
3342353;5;0
3335510;6;0
3318208;4;0
3320101;3;0
3315233;1;0
3329480;3;0
3333206;5;0
3328664;3;0
3310548;7;0
3305208;4;0
3298659;4;0
3303148;3;0
3317782;4;0
3330800;4;0
3336302;2;1
3336302;10;0
3312545;4;0
3312545;3;0
3324012;1;0
3309498;3;0
3309193;5;1
3309234;2;1
3309498;5;0
3309498;6;0
3305889;1;0
3305889;5;0
3309778;4;0
3301058;6;0
3301225;1;1
3302133;5;0
3330447;5;0
3330447;3;0
3330447;1;0
3337135;4;0
3320143;1;0
3320143;4;0
3330733;1;0
3292907;4;0
3292907;6;0
3295571;6;0
3320143;5;0
3312545;9;1
3292051;11;0
3305211;6;0
3307199;1;0
3307199;1;0
3320172;5;1
3309733;4;0
3321803;4;0
3299879;10;0
3300247;4;0
3300247;9;1
3321595;2;1
3321595;9;0
3296350;6;0
3296350;9;1
3292864;10;0
3307469;4;0
3315822;3;0
3299193;9;0
3292977;3;0
3294304;3;0
3313179;3;0
3300732;3;0
3323448;5;0
3323448;3;0
3326352;3;0
3333247;3;0
3330446;1;0
3315626;3;0
3322073;3;0
3322073;9;1
3335372;5;0
3335372;6;0
3342640;2;1
3306484;4;0
3301173;7;0
3311342;3;0
3311343;4;0
3332601;9;1
3325433;9;1
3332763;3;0
3338183;2;0
3334955;1;0
3304016;6;0
3299883;1;0
3298772;3;0
3305003;11;0
3305003;3;0
3307690;3;0
3305585;2;1
3292871;1;0
3292871;3;0
3293136;1;0
3294147;5;1
3316762;3;0
3340800;2;1
3294027;1;0
3342212;3;0
3342212;7;0
3332801;6;0
3332801;10;0
3324917;6;0
3324917;9;0
3325531;1;0
3325531;4;0
3325533;1;0
3325533;1;0
3323444;4;0
3323444;3;0
3299968;3;0
3302402;3;0
3298906;5;0
3298906;1;0
3298906;3;0
3298906;2;1
3340747;4;0
3334345;3;0
3334345;1;0
3322322;1;0
3322322;10;0
3315604;4;0
3314840;1;0
3334247;3;0
3306987;3;0
3337259;2;0
3337259;4;0
3312311;1;0
3312311;2;0
3331958;3;0
3335062;7;0
3335062;4;0
3306210;7;1
3333861;7;0
3333861;4;0
3319090;3;0
3296539;1;1
3309988;9;0
3340799;6;0
3340799;5;1
3325146;4;0
3325688;3;0
3323411;9;1
3312075;4;0
3315323;1;0
3318242;2;1
3315144;3;0
3320907;3;0
3332783;7;0
3335256;3;0
3321592;3;0
3339386;7;0
3339389;4;0
3317222;1;0
3328321;7;0
3322549;3;0
3303515;4;0
3331913;4;0
3325461;4;0
3312435;6;0
3333280;9;1
3330126;2;0
3333977;3;0
3313218;3;0
3317792;4;0
3319073;7;0
3321308;4;0
3321308;2;1
3317792;9;1
3337493;7;0
3342436;9;1
3341000;7;0
3341000;2;1
3342821;7;0
3341000;9;1
3292090;1;0
3296323;10;0
3308784;4;0
3305069;4;0
3308185;1;0
3308935;3;0
3304684;2;1
3304684;9;0
3302406;2;0
3304447;3;0
3336884;4;0
3315942;11;0
3313422;6;0
3305900;3;0
3341571;6;0
3338170;7;0
3338799;3;0
3338809;6;0
3338873;7;0
3338922;4;0
3338922;6;0
3339155;1;0
3308947;2;1
3308947;9;0
3305825;4;0
3309758;5;0
3309987;5;0
3309987;1;1
3294580;4;0
3298080;6;0
3325380;7;0
3298080;5;1
3334696;9;1
3301769;6;0
3332713;4;0
3328011;4;0
3325380;10;0
3326626;3;0
3338920;3;0
3338908;3;0
3299392;3;0
3299392;4;0
3305615;1;0
3291243;5;0
3336195;3;0
3336195;2;1
3317684;6;0
3317686;6;0
3317686;3;0
3317688;9;1
3311742;1;0
3325573;4;0
3305633;4;0
3306711;10;0
3298241;2;1
3317276;7;0
3295614;6;0
3292237;1;0
3294026;6;0
3299961;3;0
3300068;5;0
3300168;1;0
3337598;6;0
3337729;3;0
3337729;6;0
3338568;3;0
3335644;6;0
3340243;3;0
3340243;4;0
3325099;5;0
3325099;6;0
3324419;5;1
3328739;3;0
3329951;3;0
3333017;4;0
3333591;4;0
3314566;1;0
3319565;1;0
3321455;1;0
3321455;6;0
3322206;3;0
3320190;3;0
3302357;3;0
3322206;9;1
3319138;10;0
3338173;7;0
3324686;1;0
3332778;2;1
3294941;1;0
3293840;9;1
3306750;3;0
3306750;9;1
3306750;10;0
3302834;1;0
3306352;3;0
3294009;3;0
3338393;10;0
3338393;7;0
3334685;3;0
3292008;3;0
3294414;4;0
3296937;4;0
3300635;7;0
3323665;3;0
3333641;4;0
3333656;2;1
3332398;4;0
3318101;6;0
3303992;2;1
3297268;1;0
3320956;7;0
3320956;7;0
3320956;9;1
3309929;4;0
3309929;2;1
3309929;6;0
3301557;4;0
3303677;1;0
3339149;3;0
3342587;2;1
3322208;9;1
3313507;3;0
3314059;1;0
3319291;5;0
3319349;3;0
3319349;5;1
3317791;3;0
3313764;5;1
3310810;1;0
3310810;3;0
3315330;9;1
3329123;4;0
3329124;6;0
3325129;1;0
3323073;7;0
3326751;7;0
3324690;6;0
3341938;1;0
3341938;4;0
3341938;1;0
3336875;1;0
3335221;3;0
3338802;3;0
3298614;5;1
3300900;4;0
3306054;5;1
3304652;1;0
3291787;7;0
3297751;2;1
3294838;6;0
3294899;7;0
3306749;3;0
3319680;7;0
3332969;2;0
3294998;4;0
3339079;1;0
3291248;6;0
3307637;2;1
3339767;6;0
3300478;4;0
3330457;9;0
3330455;10;0
3303157;9;0
3303157;3;0
3303153;3;0
3336411;3;0
3291305;5;0
3306802;4;0
3306802;7;0
3306802;6;0
3309313;6;0
3301285;9;0
3301285;3;0
3337549;6;0
3337549;1;0
3339766;2;1
3328708;3;0
3316853;6;0
3316853;3;0
3317742;1;0
3318977;5;0
3297611;4;0
3298108;5;0
3321403;4;0
3307112;4;0
3300010;10;0
3300010;2;1
3299957;1;0
3296967;6;0
3296967;3;0
3313387;7;0
3313387;11;0
3309994;4;0
3309994;1;0
3330379;3;0
3330379;4;0
3332185;2;1
3330210;9;0
3317572;9;0
3310773;9;0
3340699;1;0
3340699;10;0
3299557;3;0
3321276;5;0
3312870;3;0
3330773;1;0
3323826;6;0
3337654;3;0
3330773;9;0
3310622;4;0
3310623;3;0
3310622;10;0
3309766;3;0
3323996;3;0
3342499;2;1
3336988;7;0
3338797;7;0
3338797;6;0
3329572;4;0
3323996;4;0
3307758;7;0
3307758;9;0
3299898;1;1
3320136;7;0
3329115;3;0
3318081;6;0
3299666;1;0
3319139;7;0
3311630;3;0
3329054;7;0
3314345;3;0
3322640;4;0
3315801;7;0
3310984;4;0
3320591;3;0
3337032;3;0
3307754;3;0
3331803;2;1
3332770;1;0
3332791;9;0
3342766;3;0
3293813;4;0
3301955;1;0
3301270;2;1
3327824;4;0
3302377;3;0
3315644;3;0
3341517;4;0
226701;9;0
241208;4;0
242279;4;0
242264;5;0
242264;6;0
207570;4;0
246735;3;0
225041;7;0
206242;4;0
220344;1;0
249709;9;0
231695;3;0
230469;9;0
234947;1;0
207410;11;0
207410;6;0
207410;1;0
206363;4;0
253422;3;0
235209;7;0
218293;7;0
205211;1;0
205214;7;0
254331;6;0
214285;3;0
255219;7;1
253177;3;0
245603;4;0
222156;1;0
214673;10;0
252821;3;0
214990;3;0
214992;1;1
214990;4;0
250247;6;0
232779;5;0
232779;4;0
237109;4;0
213460;3;0
220039;6;0
252857;4;0
223944;2;1
253636;1;0
240178;7;1
206856;9;0
227592;7;0
237666;2;1
233290;2;1
246515;7;0
215709;7;0
217720;7;0
220527;3;0
212032;1;0
244245;1;0
247032;4;0
247032;10;0
230277;4;0
230277;2;0
205194;10;0
207491;3;0
252810;3;0
236790;1;0
232850;6;0
229268;1;0
210313;5;0
210313;6;0
250631;3;0
252158;5;0
252158;4;0
254264;2;0
254264;9;0
256877;6;0
211696;6;0
232441;4;0
232441;2;1
205454;3;0
231358;3;0
231048;10;0
205534;3;0
213860;1;0
214211;11;0
211025;1;0
254887;4;0
254887;3;0
220784;3;0
224377;7;0
207753;1;0
214746;4;0
215441;4;0
215441;3;0
251081;2;0
233779;10;0
233779;4;0
233779;3;0
237703;3;0
226185;4;0
233123;4;0
246312;2;1
246312;4;0
219759;9;1
226187;9;1
249025;5;1
247531;4;0
247531;6;0
252578;6;0
254263;2;0
229336;1;0
240244;1;0
240259;6;0
237796;5;1
243354;1;0
214465;5;1
220807;1;0
224260;4;0
226061;6;0
225200;4;0
225200;9;1
225132;3;0
211627;3;0
227713;3;0
222818;2;1
258027;4;0
249223;2;1
249223;9;1
239672;1;0
239672;3;0
246593;3;0
246593;2;1
246597;4;0
219383;10;0
210234;4;0
258261;3;0
205248;3;0
223697;7;0
223697;9;1
222370;3;0
223449;2;0
255289;6;0
243795;3;0
253910;6;0
249524;3;0
249524;5;1
231370;3;0
221077;3;0
254878;10;0
236863;3;0
244573;3;0
242172;4;0
233393;1;0
211628;10;0
211628;4;0
211628;9;1
229109;9;1
233144;2;1
248362;10;0
248369;7;0
205225;4;0
246594;5;0
246594;3;0
214195;6;0
218031;2;1
218031;4;0
223028;10;0
217280;9;0
223627;1;0
226005;1;0
226005;3;0
219946;3;0
255717;7;0
248211;9;1
245080;7;0
227503;9;1
249884;6;0
247495;1;0
206935;7;0
229991;2;0
230380;6;0
231263;6;0
245737;5;0
217036;9;1
214166;5;0
214166;2;1
212617;4;0
212849;1;0
222801;9;1
214163;4;0
214163;2;1
229273;1;0
252573;7;0
227250;1;0
230203;7;0
245015;2;1
247239;3;0
251105;10;0
251105;3;0
251105;7;0
219070;1;0
205736;11;0
246867;1;0
246867;1;0
234948;2;1
239066;9;1
230179;1;0
252547;7;0
252547;9;0
247878;4;0
224315;6;0
224315;2;1
222144;3;0
222833;3;0
219132;3;0
212491;3;0
213768;5;0
214189;3;0
215895;1;0
218754;1;0
215895;2;0
218754;4;0
217052;9;1
245503;3;0
234640;6;0
209719;5;0
252419;3;0
248985;1;0
250861;4;0
257101;5;0
257102;5;0
245176;7;0
233141;1;0
233141;4;0
238492;7;0
237962;4;0
238567;7;0
245366;3;0
225564;7;0
230675;7;0
230675;3;0
238089;4;0
226540;7;0
207460;4;0
207460;10;0
205814;2;1
207460;7;0
233495;9;1
232112;4;0
238084;2;0
238084;9;1
251153;1;0
254159;6;0
206788;1;1
205957;5;1
227924;3;0
229993;3;0
234870;6;0
241014;5;1
237761;5;1
254159;1;0
245614;6;0
245614;3;0
242861;4;0
227444;2;0
227444;6;0
226824;1;1
208066;1;0
251729;1;0
257399;7;0
205930;4;0
234339;5;0
250971;9;1
225449;1;1
234339;3;0
237154;1;0
237154;4;0
234333;3;0
225495;6;0
225495;5;0
225495;2;1
253483;3;0
249405;3;0
249414;3;0
229412;1;0
257342;4;0
244942;4;0
211228;4;0
217447;4;0
230613;6;0
228162;3;0
224109;4;0
257879;3;0
225927;1;0
225927;4;0
216129;2;1
243620;7;0
212577;9;1
246259;3;0
257836;3;0
212578;4;0
211720;6;0
242379;6;0
242379;3;0
245358;4;0
246807;4;0
246660;11;0
246259;7;0
238083;5;0
237158;1;1
241037;3;0
231767;1;0
230266;9;0
230067;2;1
253949;11;0
248206;7;0
249399;6;0
249399;7;0
257836;5;0
212614;5;1
214130;7;0
223551;1;0
223551;5;0
223551;6;0
213409;3;0
213409;6;0
219199;4;0
227198;1;0
254980;1;0
254980;3;0
225130;9;1
243159;6;0
228224;3;0
205740;5;0
205740;6;0
238493;1;0
238088;10;0
218185;7;1
212601;6;0
219882;1;0
247595;3;0
247595;2;1
250450;7;0
228064;6;0
230746;1;0
246134;5;0
246134;1;0
218662;7;0
245715;1;0
257541;7;1
236197;2;1
214794;7;0
243622;3;0
243819;4;0
244412;10;0
249370;3;0
215990;5;0
215990;2;1
254394;1;0
230957;5;1
206361;6;0
218063;4;0
240981;5;0
246139;5;0
221232;5;0
221232;1;0
247625;1;0
247625;4;0
247885;4;0
205540;4;0
207765;5;1
205658;4;0
205658;3;0
205659;2;1
229820;9;1
241674;4;0
236961;3;0
216163;3;0
257220;3;0
229411;10;0
232322;4;0
207356;7;0
208289;4;0
231109;7;0
246471;3;0
246471;4;0
246864;4;0
244791;4;0
228143;11;0
211223;3;0
240822;2;1
240481;3;0
240222;3;0
208468;6;0
252799;3;0
251501;6;0
227718;6;0
227718;2;1
222509;3;0
218256;6;0
211355;3;0
212210;2;1
242949;6;0
242950;1;0
230378;5;1
230781;9;1
228871;6;0
215580;9;1
208856;2;1
255935;5;0
215625;3;0
247870;4;0
247870;6;0
223039;6;0
212369;1;0
211200;6;0
218108;1;0
218149;4;0
218495;3;0
244053;6;0
238353;6;0
225483;3;0
225483;2;1
218961;7;0
205456;3;0
254879;9;1
210490;9;1
244770;4;0
212340;3;0
236962;4;0
241303;3;0
253829;2;0
208085;1;0
208085;6;0
235155;6;0
236156;4;0
236156;3;0
232673;7;0
232901;9;1
230697;3;0
240480;4;0
238633;5;1
245451;2;1
245852;9;1
218932;10;0
216657;2;1
215403;6;0
220208;4;0
219583;5;0
223709;2;1
215281;2;1
221671;7;0
241761;2;1
222759;7;0
222190;7;0
248682;9;1
219447;9;0
219447;1;0
218220;9;1
210660;3;0
231234;4;0
215414;4;0
257805;7;0
257805;2;1
250629;1;0
219480;4;0
219480;3;0
251438;1;0
251697;3;0
251438;1;0
252147;6;0
240482;1;0
255988;4;0
210006;3;0
207884;5;1
206538;3;0
229661;4;0
229661;5;1
236164;3;0
240482;6;0
243174;6;0
241049;6;0
218107;5;0
218468;6;0
216521;5;0
216521;4;0
212364;3;0
212364;1;0
212364;6;0
220036;3;0
222917;2;1
226829;1;0
226829;3;0
226829;6;0
226830;1;0
208997;3;0
213579;3;0
228525;4;0
256587;3;0
228525;7;0
224076;2;1
205548;1;0
227687;4;0
227818;1;0
227687;9;0
207427;3;0
225882;2;0
219855;1;0
215287;4;0
213135;3;0
247126;3;0
240789;3;0
240455;3;0
231957;7;0
205003;5;1
205003;6;0
225459;6;0
223711;5;0
217935;3;0
242607;1;0
244411;4;0
238838;4;0
239409;3;0
253645;5;1
223982;3;0
234703;4;0
220698;9;0
230028;3;0
257798;7;0
222200;6;0
214831;4;0
248905;4;0
250622;4;0
230366;1;1
230366;4;0
230366;6;0
232351;4;0
218874;4;0
208227;4;0
248421;3;0
238749;2;1
238749;3;0
205837;9;0
205837;10;0
257759;1;0
227251;4;0
205703;4;0
257658;3;0
257897;4;0
257897;3;0
251686;3;0
207804;2;1
235443;1;0
240656;4;0
243487;1;0
216861;1;0
216575;4;0
216575;2;1
213269;1;0
213008;3;0
213137;5;0
238743;4;0
248051;1;0
248051;3;0
248053;1;0
238906;1;0
247469;9;0
223669;4;0
231434;2;1
212203;4;0
214893;10;0
237029;5;0
226828;3;0
225127;5;0
221748;6;0
221748;5;1
223207;9;0
219350;3;0
215246;5;1
243171;2;1
240082;4;0
228905;2;1
254409;3;0
253877;6;0
250402;9;0
250402;3;0
238908;2;1
234890;3;0
236202;9;0
236202;4;0
241965;3;0
220565;1;0
224428;7;0
224428;4;0
234770;1;0
205364;4;0
207751;10;0
221719;7;0
219012;4;0
227100;10;0
249927;3;0
207805;3;0
206606;4;0
205849;5;0
205849;1;0
230858;1;0
236591;4;0
234265;5;0
234265;1;0
245556;5;1
211274;3;0
211274;1;0
212955;1;0
220386;4;0
221298;3;0
212966;2;1
238851;2;1
219493;4;0
219503;6;0
234268;6;0
231112;6;0
257895;1;1
220539;3;0
252074;9;0
252074;4;0
227623;1;0
232120;4;0
244549;4;0
237387;1;0
257178;9;0
257178;4;0
211721;9;1
211721;7;0
209893;9;0
235898;7;0
2751187;1;0
2747765;4;0
2749281;3;0
2750402;1;0
2760027;6;0
2753514;7;0
2753514;11;0
2733707;10;0
2784649;1;0
2744631;1;0
2768709;1;0
2774468;4;0
2769540;7;0
2769540;9;0
2762261;7;0
2762261;10;0
2737142;7;1
2737142;3;0
2762201;2;1
2762640;1;0
2757597;3;0
2746582;4;0
2737412;4;0
2780036;7;0
2736615;10;0
2772946;3;0
2781366;2;1
2783418;4;0
2733952;1;0
2733952;1;0
2733952;3;0
2771393;2;0
2757055;1;0
2767863;3;0
2770154;4;0
2769148;9;0
2769950;3;0
2759721;2;1
2770098;2;1
2745566;10;0
2785391;2;1
2757461;9;0
2757461;2;1
2778458;7;0
2746174;7;1
2735970;4;0
2759304;2;1
2769856;6;0
2769856;5;1
2771876;1;0
2777363;1;0
2786021;4;0
2739310;3;0
2744683;4;0
2782023;6;0
2779061;3;0
